pathloss,doppler shift,label
-5.370772051,2.211561843,SO
-3.689312614,2.107402456,SO
-4.065718169,2.180589764,SO
-1.566152326,2.425316292,SO
-7.56802588,4.773208263,SO
-6.480976179,2.134415673,SO
-5.24133071,5.792711712,SO
-7.480412526,3.057251965,SO
-6.767697939,3.160976022,SO
2.64719336,2.654427033,SO
-0.342719018,2.947545788,SO
-2.414513912,3.009470906,SO
-4.483754997,2.035383156,SO
-3.037814853,1.149451789,SO
-2.943978923,3.228618928,SO
3.37788606,3.140812508,SO
3.134132824,3.156436484,SO
2.14306982,2.446388179,SO
0.891061595,2.323619624,SO
6.743733234,6.743916485,SO
3.789276767,3.464583002,SO
5.381299369,3.378656305,SO
3.216244724,3.433333634,SO
2.577953338,3.85761092,SO
-6.08569884,4.445168886,SO
0.863064343,4.218991342,SO
4.000664739,4.267179829,SO
1.136292705,3.912882153,SO
-16.7775735,1.015729391,SO
-5.497534229,8.00603731,SO
-2.145054264,1.888904252,SO
-0.894947653,2.047218308,SO
-2.303150552,1.791183172,SO
4.22725613,1.096089326,SO
4.727130739,8.391659043,SO
-16.90138327,-0.864177933,SO
-5.756359831,2.317800777,SO
0.822946067,0.978928526,SO
-5.727343356,6.690938341,SO
-3.412593904,1.692285416,SO
-1.797357655,3.061625501,SO
-1.829123069,2.139971441,SO
-0.366983837,2.950050773,SO
-5.980278927,7.019361834,SO
1.125209692,2.143860192,SO
-1.484683369,2.829931866,SO
3.297997458,2.699462424,SO
2.737460219,2.633087482,SO
-6.300562273,2.626685767,SO
-3.242221695,2.895113383,SO
-1.355348947,2.017886954,SO
-2.028298562,2.530610318,SO
-7.36647243,2.574514484,SO
-2.171078282,2.078293878,SO
-1.710367852,2.691985608,SO
-6.978517345,2.579329994,SO
-6.893186911,2.817935941,SO
-2.191432841,1.787698411,SO
-4.1017232,1.11237815,SO
-1.911000209,1.840335288,SO
-5.398095739,1.326789219,SO
-7.915491006,0.561895459,SO
-6.598861952,2.258828152,SO
-6.795376078,2.963093517,SO
-8.443036239,2.736022599,SO
-5.822993012,2.760956106,SO
-6.87781423,3.387548011,SO
-1.561742468,3.855715355,SO
1.346081731,3.724057358,SO
-0.818802814,4.131039556,SO
2.478191404,4.457665765,SO
-3.132482461,3.372680736,SO
0.941624253,4.710899029,SO
2.390072983,6.726206064,SO
-3.802743697,2.709068126,SO
3.275945036,3.58091803,SO
-3.410409675,3.788863002,SO
-9.854432211,4.037015948,SO
-13.10977799,3.973343549,SO
-7.315232611,3.007175438,SO
-8.274584049,4.182933165,SO
-4.316301491,2.614782127,SO
-6.727975764,2.866669867,SO
-1.251765015,2.667922658,SO
-1.733712898,3.222195373,SO
-1.127081248,2.84817773,SO
-1.533577083,3.123759674,SO
-5.145422681,3.180318291,SO
-0.787930426,3.041362091,SO
-2.427462242,3.290661958,SO
-5.062330094,3.194087891,SO
4.628114833,0.171371433,SO
-7.731951559,2.078683547,SO
9.204924811,5.583327801,SO
-1.964501051,3.044704081,SO
-4.841317631,2.60455249,SO
-2.340437498,3.276253102,SO
-0.383242223,2.365828357,SO
-12.15661996,1.813428653,SO
2.11669348,3.595431561,SO
8.425107985,2.986280369,SO
-2.991533066,1.862830467,SO
2.466513201,3.506914183,SO
17.4718781,4.075011518,SO
3.227686107,2.639999136,SO
-1.134654104,2.263508318,SO
-0.482548483,2.344160292,SO
-2.151861421,1.895177081,SO
1.226971296,1.281634071,SO
-1.590069001,1.625889934,SO
-3.742240248,1.743082132,SO
-0.987166188,1.987500391,NA
-1.202453868,2.25820202,NA
-1.190369916,1.832212031,NA
-4.823514082,2.364046045,NA
-13.23927811,2.556406261,NA
-7.033698155,2.968638006,NA
-10.20427346,3.133649957,NA
-5.153267201,3.571529228,NA
-1.657997113,3.020070821,NA
-1.683825732,3.141262753,NA
-2.323705551,2.761372941,NA
-3.274491339,2.87438714,NA
-2.096314458,3.100477284,NA
-1.349614867,3.253171291,NA
-12.6378985,2.354139453,NA
-6.479581381,2.379884314,NA
-9.308652854,2.392849739,NA
-7.118739269,2.520041356,NA
-4.978290995,2.655147474,NA
-9.774703868,2.387613275,NA
-10.88193559,7.002803226,NA
-25.94651312,3.147190488,NA
-13.43136813,2.328236666,NA
-7.027379528,2.370375082,NA
-6.204043963,2.476070802,NA
-7.476711127,2.472519292,NA
-6.678627636,1.479232661,NA
-8.018629482,1.113303885,NA
-3.664905759,1.967262781,NA
-4.342912106,2.328035149,NA
-3.903840007,2.237433248,NA
-5.312340635,2.508292611,NA
-3.811039644,2.273794782,NA
-4.428777651,2.411542458,NA
-6.594865814,1.697466775,NA
-3.796324494,2.433697925,NA
-23.39886141,0.837635129,NA
-9.297065569,1.867724743,NA
-4.194926572,2.521491765,NA
-19.06365258,1.220574081,NA
-4.070886156,2.217824267,NA
-11.061613,1.343934942,NA
-8.226817207,2.080198147,NA
-8.416625795,2.452068771,NA
-24.25740277,1.208109922,NA
-10.00874318,2.868061183,NA
-0.515623904,2.704744437,NA
-1.900022182,2.714900963,NA
1.987049357,2.640491758,NA
1.247941528,2.607665394,NA
-5.281492328,2.152872844,NA
-5.119624906,2.662978842,NA
-7.245416546,2.360069902,NA
-3.275742155,2.044858098,NA
1.55593737,2.59165976,NA
-11.74125282,1.669717257,NA
-9.607035202,2.094419739,NA
-9.813392987,2.096350661,NA
-4.853418681,2.3471639,NA
-5.285873061,2.238157911,NA
-13.04999442,3.551430253,NA
-4.826111233,2.324568434,NA
-3.003547333,1.846775815,NA
-4.381640931,2.16978495,NA
-9.494268274,1.784307206,NA
-3.030331445,1.729906045,NA
-5.031033647,2.149483231,NA
-3.684554692,1.614251006,NA
-4.831551226,2.268285927,NA
-12.42770338,2.732095039,NA
-5.599631768,2.897506988,NA
-6.270291103,2.38653899,NA
-4.818671779,1.948551928,NA
-9.29859639,1.475140081,NA
-9.690224035,1.621745863,NA
5.142831124,9.477973099,NA
-6.3039833,1.824357117,NA
-1.708882135,2.184718903,NA
-4.824639338,2.660402936,NA
-10.50058735,2.50904198,NA
5.572001117,0.800533646,NA
-9.98156586,2.35519004,NA
-2.020715015,2.404320576,NA
-0.204134931,1.659540576,NA
-5.008692469,2.061970471,NA
-1.058465003,2.190669292,NA
-0.939518576,1.869027633,NA
-4.299255921,2.672097059,NA
-21.32901623,1.733509688,NA
1.897850497,5.109807087,NA
1.584719779,2.680131498,NA
-14.3397474,0.870162965,NA
-6.618684338,1.489560869,NA
1.741837589,2.653259205,NA
-2.254906195,2.978271809,NA
-2.56312496,2.379284738,NA
-2.683217559,2.894809185,NA
-4.687272835,3.873842394,NA
-4.24200447,2.738751712,NA
-11.17613769,3.08624263,NA
1.845542107,2.839719269,NA
-2.526904795,3.972118284,NA
-1.028689552,3.002837979,NA
-4.511480646,2.891138945,NA
-3.692346594,3.483650217,NA
-4.481734801,3.23356785,NA
-5.581666558,2.662215475,NA
9.836841074,9.523401439,NA
-2.097364671,1.792036217,NA
-16.2329927,2.346940485,NA
-15.18724268,2.361030728,NA
-21.09573665,3.956662852,NA
-10.98252034,5.744796285,NA
-7.620616542,2.997276317,NA
-17.40977406,2.750053921,NA
0.023140866,2.855827199,NA
-8.481377964,4.949082368,NA
-6.284417665,3.400990805,NA
-14.49641302,3.664316742,NA
-7.611096526,3.542944932,NA
-23.03432699,2.167465584,NA
-5.883511237,5.352181411,NA
-3.282772019,2.440884411,NA
-21.24395578,4.384524473,NA
-10.54627052,3.585694312,NA
-4.054789916,2.617039107,NA
-3.514008639,2.380732132,NA
-0.067333739,2.711193715,NA
-1.307778211,2.886074662,NA
0.544264023,3.626003481,NA
1.640865301,3.132822238,NA
0.5801783,3.490569985,NA
-9.802099775,4.607010497,NA
1.311124917,3.38969805,NA
-5.114678031,2.979166445,NA
-10.47897533,4.103351452,NA
-7.218514929,2.751990492,NA
-5.801576352,3.215726788,NA
0.140846163,3.481761545,NA
-18.78421535,4.866725794,NA
-5.563360967,2.654985301,NA
-10.33080305,3.62591533,NA
-1.968705597,3.539186044,NA
-25.46312647,2.839656252,NA
-5.50229226,3.354164943,NA
-8.8530433,3.597359975,NA
-3.855961236,3.576504686,NA
-4.138401581,3.628938757,NA
-5.914672165,3.650381035,NA
-23.57542685,2.242516734,NA
-8.227926617,2.753074354,NA
-6.125458039,3.898484325,NA
-8.719011847,3.242766772,NA
-20.37811636,2.938014734,NA
-10.37976806,3.964756756,LA
-0.43329448,4.04409094,LA
9.285512163,6.006134705,LA
-8.876680915,3.258392661,LA
-8.587236841,3.449538215,LA
-10.2465224,4.211485634,LA
-18.63419357,4.090835473,LA
-16.39936117,2.609982953,LA
2.266274919,3.182477179,LA
-14.67634757,1.807298179,LA
-0.51072434,2.870335048,LA
-5.855095497,3.391506335,LA
-3.743866446,3.247918408,LA
1.621875544,3.311642476,LA
-2.350189179,2.987919822,LA
-7.980057063,4.324455693,LA
-0.34602943,2.621711546,LA
1.555422862,3.429480052,LA
4.469209625,2.721656371,LA
6.050969511,3.25301488,LA
-0.585238123,3.229626467,LA
6.326676594,3.299805627,LA
2.401727037,2.703414424,LA
1.752551547,2.012318958,LA
6.333803848,2.819588629,LA
5.495991124,2.568031507,LA
11.36951425,2.651962143,LA
4.312241492,4.77447714,LA
-0.214373171,8.777833334,LA
1.526474048,3.006835086,LA
-4.007816605,2.423988566,LA
-1.502532528,2.251339637,LA
1.444025184,2.879729104,LA
-19.21513046,2.840886402,LA
-4.694246605,2.878148171,LA
-7.308144049,2.868203158,LA
-16.17804127,5.302175452,LA
-4.430824556,3.261343141,LA
-16.03151218,4.215792316,LA
-0.635677123,3.174447086,LA
-15.6850872,3.106448897,LA
-3.446158315,3.079880796,LA
-18.55497809,2.947380927,LA
-0.967179301,2.711730062,LA
-1.435035073,2.884213345,LA
-1.135915468,2.20368234,LA
-2.164884624,2.620162564,LA
-7.018564942,3.58540095,LA
-3.794467231,2.115005122,LA
3.56585284,2.050381081,LA
-4.305172278,1.361123872,LA
-15.97861591,1.395365517,LA
9.825143208,2.239131222,LA
6.704268171,3.082310197,LA
-1.258954742,2.441153264,LA
-2.194476135,1.459334699,LA
-19.64294979,1.220590788,LA
-2.002621338,2.747025567,LA
2.403734244,2.529473902,LA
4.649951354,2.737865613,LA
5.038390545,2.695485793,LA
-20.43766025,2.866001582,LA
-17.08244154,2.719682503,LA
-3.062521273,3.075029767,LA
2.328374117,3.410452744,LA
-0.706561642,2.81468282,LA
-17.65891019,1.882750368,LA
-16.22486692,1.961585622,LA
0.250796848,2.409356305,LA
-2.854203701,1.722817703,LA
7.531039262,2.328004261,LA
-3.896974016,2.767997428,LA
9.322144854,8.188255958,LA
-11.39006432,-1.138147737,LA
-9.276345555,0.390497961,LA
11.52436455,2.228491389,LA
20.61659769,10.7264852,LA
-4.445421744,0.725127373,LA
-3.349881514,6.5457864,LA
-19.02251006,0.577332729,LA
-16.59973383,1.507233066,LA
5.680793417,2.470779303,LA
5.72779879,3.385602883,LA
-4.995712648,0.51998565,LA
10.12102602,2.35415127,LA
8.794806397,2.809176,LA
6.41279388,2.326111364,LA
8.990545966,2.825418438,LA
5.485480197,3.624215153,LA
8.365525551,2.130859108,LA
-20.59454608,2.810702119,LA
-5.126903594,3.261380822,LA
1.994832081,1.432729839,LA
-3.000043864,1.835772882,LA
-2.289581312,1.733238052,LA
0.885326274,1.850396168,LA
2.611314879,2.02640838,LA
-2.264276183,1.935411978,LA
3.328383723,1.876646194,LA
3.217049336,1.856110394,LA
2.667491402,2.19919693,LA
4.735104365,2.056086798,LA
3.628117901,1.148852771,LA
-14.91249748,0.257484112,LA
-17.94583334,2.321066607,LA
4.21665458,2.316128894,LA
-1.346352601,1.680400154,LA
-1.954633389,2.628131044,LA
2.702476536,1.899678811,LA
9.286260755,6.455565571,LA
11.32022256,2.326642544,LA
8.449090504,2.167525569,LA
8.490289903,2.185435439,LA
4.368732499,2.044039721,LA
0.075713171,2.752751723,LA
2.455990248,2.663431519,LA
-0.243803767,2.282296335,LA
3.9752823,5.951273195,LA
-1.99426929,2.09526921,LA
4.224097313,6.370403995,LA
6.378805814,1.518167108,LA
-1.395498032,1.934121764,LA
4.147262188,1.549718965,LA
5.994987616,1.558230365,LA
-1.184152628,1.600950394,LA
-3.104684524,1.907337313,LA
4.419284236,6.393420981,LA
-13.34356034,3.543261576,LA
-1.40182965,1.87389279,LA
3.439559796,2.467780483,LA
12.70170652,9.113369433,LA
4.643894643,1.791896099,LA
1.482763184,2.18827603,LA
-6.632903554,2.345644008,NA
-20.72029035,3.295166238,NA
-17.85185224,1.135201049,NA
2.048893926,0.971758639,NA
0.968065152,1.527758749,NA
-3.269753798,1.491870402,NA
-8.91425539,1.686880667,NA
-5.046417509,1.858420443,NA
-9.446036368,2.449110395,NA
-22.65626393,1.847233761,NA
-6.963195429,1.64595119,NA
-4.296308245,2.463244768,NA
-5.597253039,1.896828897,NA
-1.854060286,2.465741163,NA
0.469988186,2.287467158,NA
-1.518731576,2.193871167,NA
-0.266962318,8.79126392,NA
-3.629733782,2.64612105,NA
-3.728590722,2.175429549,NA
-5.516872068,4.711270335,NA
-4.353462618,2.872495396,NA
-5.50401583,2.425680446,NA
-3.137191837,2.219391325,NA
-3.970438057,2.538352199,NA
-4.554796845,2.785816667,NA
-4.253694589,2.806649821,NA
-4.364902579,2.787905698,NA
-10.1042774,3.337016364,NA
-4.643197882,2.700504706,NA
-8.101999584,2.283199732,NA
-3.760463987,2.504847944,NA
-3.633955244,2.39207875,NA
-6.260263131,2.310162648,NA
-7.943918839,4.116297132,NA
-4.356113209,2.886996698,NA
-4.716158657,2.071871268,NA
-4.741576121,2.707097977,NA
-1.149110932,2.214247504,NA
-4.447196555,2.704062437,NA
-2.730713403,2.112781002,NA
-4.395118684,2.301828159,NA
-3.418604024,2.607523753,NA
-7.201073313,2.705945221,NA
-5.511517839,2.693984698,NA
-4.801589829,2.864829112,NA
-5.535278147,3.88365041,NA
-1.046868607,1.697255933,NA
-3.553174705,2.421349316,NA
-6.230650423,2.023352024,NA
-2.581347861,2.468702234,NA
-0.775890425,1.755875219,NA
-1.029237787,0.955883663,NA
-6.025598879,2.826579575,NA
-4.820675852,2.898157154,NA
-1.247338066,2.239026129,NA
-7.590361471,2.647917516,NA
-4.119813538,2.266488141,NA
-3.307334229,2.351381493,NA
-4.272392322,2.690062675,NA
-0.488946161,2.327730798,NA
-0.098529795,2.176335547,NA
-0.775220784,2.914805486,NA
-1.580529129,2.137624073,NA
-2.748106587,4.329926028,NA
0.974338258,3.14807192,NA
4.681773315,4.380818808,NA
-2.161885899,2.664109204,NA
-1.544805126,2.595507353,NA
-3.628373252,3.184065527,NA
-0.948167433,2.957161198,NA
-0.901590983,2.209269907,NA
-1.238923138,2.723826836,NA
-16.07057833,2.111462048,NA
-0.225910918,1.877522339,NA
-0.174227382,2.227916945,NA
-1.021961036,2.280208359,NA
-5.378838379,3.532214591,NA
-3.444220326,2.105799105,NA
-1.157077754,2.030984923,NA
-1.769342428,3.005488548,NA
-4.286823832,3.079109572,NA
2.57589974,2.459002919,NA
-1.805658129,2.360645,NA
-1.921229716,2.352668739,NA
-1.807151839,2.467035937,NA
-6.079879052,2.912990525,NA
-2.946400063,2.560460711,NA
-3.34321236,2.547128142,NA
-4.036850906,1.985582105,NA
-3.264002964,4.471353442,NA
-2.238479079,2.648531175,NA
-3.999898379,2.216936418,NA
-1.777826628,2.322897034,NA
-0.42820881,1.865102398,NA
-1.318583954,2.220103924,NA
-1.351541326,2.426159649,NA
-1.580314429,2.362432921,NA
-2.628408261,2.131272615,NA
7.293552781,5.377567495,NA
-1.454003671,1.844918076,NA
-1.86670439,2.452211004,NA
-1.787689402,2.020838317,NA
-2.574194345,1.589977636,NA
-2.873404467,1.356626861,NA
-1.735185508,2.568080409,NA
-4.094508662,2.266022183,NA
0.452870622,1.859482921,NA
-5.833849464,2.231861872,NA
-3.394816921,2.265693147,NA
-1.110446828,1.837447926,NA
-1.728484726,1.959515933,NA
-4.583761211,3.135782491,NA
-1.589990157,2.154619718,NA
-1.459019683,2.090563351,NA
-1.608869456,1.695282404,NA
-2.402193845,1.829374046,NA
-2.484628313,2.060064216,NA
-0.822928186,2.017594945,NA
-0.526034552,1.649256845,NA
2.121423513,4.536214961,NA
-2.536608736,1.896525456,NA
-3.195560259,2.451281672,NA
-1.090383388,2.042113272,NA
-2.381918032,2.304607226,NA
-1.344036001,1.965844092,NA
-0.488735823,1.770595046,NA
-2.016723418,2.391253603,NA
-1.340077947,2.198313289,NA
-2.800953544,1.662615462,NA
-3.164833734,2.199100567,NA
17.5575576,9.85785617,NA
-2.913033868,2.002720547,NA
-1.762585281,2.082743633,NA
-1.413536715,2.128717484,NA
-1.585301612,2.159765165,NA
0.685764839,1.775309452,NA
-1.461733752,2.140203823,NA
-1.31169414,2.072455646,NA
-1.558142636,2.477109751,NA
2.518635154,3.476619245,NA
-2.29355734,2.197974872,NA
-1.678064965,2.267790643,NA
-1.901427082,2.152084402,NA
-3.621305052,1.461003908,NA
-2.996359935,2.701892551,NA
-1.927856878,2.28316715,NA
-2.134900786,2.05748604,NA
-1.662149783,2.497936905,NA
-1.437010459,1.72918482,NA
0.876671836,2.000873917,NA
-0.902058016,1.143065692,NA
-0.618180083,1.688741488,NA
3.431561572,3.051356872,NA
3.819107775,1.437418051,NA
-1.530217379,2.076184318,NA
-2.19630785,2.589374354,NA
-2.156422697,2.453907823,NA
0.489613277,0.931821845,NA
-0.001003432,1.500067223,NA
-1.762847394,1.058283591,NA
-2.518277499,1.680054409,NA
-0.197695007,1.871703034,NA
-4.501629622,2.346412433,NA
-1.22048517,1.79920622,NA
3.6389561,0.909352288,NA
3.862178676,1.539710067,NA
1.413456085,2.208248212,NA
-0.247605759,1.898236096,NA
14.5617829,7.645009531,NA
3.10961247,1.795211536,NA
1.426202174,1.062588166,NA
-3.973749366,2.394561581,NA
-1.531991954,1.823587315,NA
4.205117966,2.114630263,NA
4.124613,1.56823864,NA
0.136468443,1.375078536,NA
1.032592645,1.53050766,NA
1.57109795,2.072597843,NA
0.958180644,1.660351404,NA
2.701615955,1.556644302,NA
2.432805665,2.204331263,NA
-4.269294269,2.118571016,NA
0.817407396,1.750252317,NA
2.047437775,1.199033328,NA
2.151948322,1.321095024,NA
4.130217303,2.05729981,NA
7.412987213,2.058736399,NA
4.272133604,2.828696169,NA
5.060537627,1.903949802,NA
7.691635098,2.107192324,NA
5.845284671,1.437549061,NA
9.241365023,1.096961949,NA
9.656064447,1.61793421,NA
5.790747077,2.623558741,NA
7.296399773,2.356670919,NA
8.531724037,2.880003432,NA
9.61349329,2.020859685,NA
7.306457806,2.358586515,NA
9.295041329,1.816167364,NA
8.023595842,2.182384558,NA
8.559528623,1.224365351,NA
6.620283873,1.485912996,NA
7.147859253,3.873618819,NA
6.777018341,1.755545093,NA
7.562642498,1.902029394,NA
8.114939679,1.957928007,NA
8.074395794,1.963749633,NA
5.660769809,2.19953127,NA
6.964366092,2.122279522,NA
6.260611078,2.315820035,NA
5.335658746,3.311459568,NA
6.683577645,3.098711463,NA
6.554140073,2.357227866,NA
5.687131753,1.675839341,NA
5.167315614,3.412422008,NA
11.32361127,1.874381124,NA
5.436209706,2.144685698,NA
11.3446092,1.347840103,NA
-13.0682491,0.301243764,NA
6.580537362,1.437094093,NA
1.02841246,1.487965953,NA
0.873149208,3.021522938,NA
5.792481662,2.130218692,NA
3.377753293,1.336996392,NA
-8.410517895,1.017075684,NA
4.5224206,3.951291605,NA
7.983231902,2.572320411,NA
-10.98398364,1.978829296,NA
17.21583035,9.141460609,NA
5.176778996,1.475471284,NA
3.240780288,3.940580452,NA
-12.35234196,1.676217106,NA
9.850798671,2.280678076,NA
2.248640672,2.027607533,NA
6.59834489,2.634052047,NA
3.114218787,1.728364653,NA
0.347340959,1.35473587,NA
11.3899929,1.851648648,NA
4.694501339,2.998903248,NA
9.949964338,2.842970697,NA
3.479355982,2.164808455,NA
8.96770817,2.10675081,NA
3.461275523,2.266182295,NA
3.721874279,3.090161388,NA
4.450539042,2.820922921,NA
-5.923098897,3.006927018,NA
-2.715235484,4.224282562,NA
2.269832452,3.474305724,NA
-5.374455369,2.298896798,NA
2.556303926,3.568748564,NA
1.697529801,3.713450495,NA
6.253021733,4.273841942,NA
-10.97809383,4.782679783,NA
3.318172765,3.147104353,RA
2.364234894,3.385968069,RA
-1.620627987,3.364935681,RA
-2.173503873,2.944849692,RA
-3.522857992,2.636131431,RA
-5.945464188,2.642575968,RA
-18.69212499,2.123863422,RA
-18.63251907,2.521764372,RA
-15.81982837,2.683294204,RA
-5.534403896,3.297090438,RA
-2.711598104,4.121598936,RA
1.879828635,3.175531386,RA
-3.033031273,3.945784096,RA
-13.44007745,4.896460866,RA
4.687443869,5.751445629,RA
-10.13237458,1.690151303,RA
4.496850883,3.273191385,RA
-4.077252978,2.668820845,RA
4.672024266,2.769586656,RA
3.851447097,2.215456155,RA
-0.226136999,2.572647217,RA
-0.325182112,2.418366527,RA
-4.159686889,1.906723027,RA
-27.04924418,3.078710446,RA
-3.023299575,2.396238971,RA
-3.778649068,2.030379134,RA
-7.351407311,3.990637343,RA
-7.589170689,2.816988873,RA
-2.577554506,3.754745041,RA
-3.413128141,2.688148397,RA
-2.799808477,2.158398471,RA
-1.320643282,2.486797299,RA
-6.234830277,2.368946019,RA
-1.08823065,3.04859079,RA
-2.378645003,2.152651609,RA
-0.156787238,2.766114401,RA
0.29801389,0.803871555,RA
-10.56755855,1.928256197,RA
13.17626186,9.669617054,RA
1.170537247,3.983807926,RA
3.46326215,3.65256697,RA
-13.33825994,2.042042309,RA
3.747114932,3.25109229,RA
0.012107831,3.326509621,RA
8.96211527,3.346194751,RA
1.971829571,3.86941734,RA
7.018607528,3.350787239,RA
-9.391871235,2.282094147,RA
3.663072282,2.950717896,RA
9.913846652,2.579790636,RA
9.026379008,2.769146771,RA
8.871411112,2.71689613,RA
7.313202536,3.498473787,RA
4.979760888,2.785282993,RA
-15.55616614,3.232557702,RA
-11.24648646,2.17996034,RA
1.787509363,2.852924349,RA
1.894070338,5.102130432,RA
8.02019997,3.003698191,RA
3.762088256,2.3831267,RA
-11.85594518,2.392474417,RA
9.594574744,2.42630394,RA
7.767524911,2.033597447,RA
11.65798502,2.702465675,RA
-7.482951152,2.086339358,RA
5.109706641,1.703883495,RA
10.97147763,2.012758191,RA
6.283647609,0.934857713,RA
4.95353496,0.765669245,RA
6.07031178,1.112712917,RA
2.977954649,1.950860728,RA
15.07323531,2.997079492,RA
11.93772276,8.42403039,RA
-7.741426357,1.00855779,RA
12.69083154,2.144803645,RA
10.64724964,1.874522901,RA
12.24481116,2.471058531,RA
-1.234806785,2.988252541,RA
-1.405283484,2.706797489,RA
2.505349978,2.837227574,RA
3.90274441,2.764271087,RA
-3.439624227,3.138648478,RA
4.512156137,6.726904165,RA
-18.9976529,2.216911399,RA
3.543644333,2.827649267,RA
2.273078605,2.5336159,RA
7.576196944,3.439950478,RA
9.494662998,6.8707992,RA
7.345549919,2.08400864,RA
-7.428316105,2.648207222,RA
-9.162422071,3.220326682,RA
6.787645925,3.671783751,RA
3.309709752,1.971016492,RA
4.687549508,0.809385279,RA
-15.09465515,1.412669479,RA
-5.683226841,3.781215172,RA
7.940479926,1.781583441,RA
-12.28011237,1.517901909,RA
5.556758445,1.810399866,RA
4.190021193,1.85465852,RA
3.700156708,2.186284337,RA
-3.373796902,1.25116046,RA
-8.205597524,1.266418844,RA
-9.287428471,2.525919249,RA
7.666835224,2.41255522,RA
7.197433991,1.530373442,RA
7.828393178,1.95640538,RA
-8.75911324,1.757748185,RA
9.604461608,2.221689047,RA
11.8810827,2.20836314,RA
16.18299476,2.271050199,RA
10.78656276,2.384500984,RA
10.3693623,1.487370568,RA
-6.663106902,2.413198842,RA
8.762640847,2.858084342,RA
-8.898141233,2.19465311,RA
1.48554135,2.421270549,RA
7.404450096,2.237258163,NA
10.06711551,1.546142753,NA
4.778286751,1.917335275,NA
-13.52566416,1.888728261,NA
5.387663589,2.559837964,NA
5.121265228,2.163891799,NA
5.841108863,2.39665178,NA
9.898529405,2.517131412,NA
8.260638508,0.927891972,NA
5.042666,2.206847517,NA
8.146102864,1.513295322,NA
9.972077987,1.718311783,NA
19.88172958,7.989556659,NA
7.030277651,2.242169183,NA
3.392984483,2.137899133,NA
8.953430214,2.003130878,NA
9.035560281,2.077049906,NA
9.354771727,3.097005358,NA
4.306753024,1.628005906,NA
-10.21123196,2.638520849,NA
11.17985436,2.095913113,NA
4.199371126,2.038404491,NA
-8.989085659,1.150491291,NA
-9.757678966,1.669936254,NA
0.426838754,2.113096079,NA
-10.53358774,1.917864038,NA
-8.522535225,1.768512251,NA
-12.88901263,2.841206221,NA
-10.20494571,1.549698118,NA
-12.79360533,2.648331793,NA
5.375139246,3.252091717,NA
15.00721663,7.154766174,NA
-9.48505102,0.731935702,NA
5.425257462,2.370488609,NA
5.68101253,2.252782225,NA
10.32300567,1.767507416,NA
3.4273189,2.736373508,NA
6.185299371,2.834957568,NA
5.844048985,0.979166853,NA
-2.375864464,1.898478772,NA
-4.527105322,2.515894336,NA
15.18029178,8.217346343,NA
2.475537228,2.296858503,NA
1.941716243,1.884694802,NA
-18.42007496,0.611458006,NA
-2.768395549,0.661213473,NA
-18.42713271,1.156020967,NA
-0.746343989,1.465163503,NA
-16.60054746,1.219969119,NA
7.114415596,5.895395392,NA
2.438360476,2.230954621,NA
6.731234754,2.119709111,NA
-10.49584372,0.251037593,NA
2.059371114,1.010795347,NA
4.262587171,2.16994201,NA
7.623347366,1.817146908,NA
7.390518205,1.299884625,NA
6.971497355,1.304331379,NA
10.40941401,2.22006992,NA
-4.972930486,-0.951985614,NA
8.691002985,-1.506031779,NA
-10.05778851,0.272764893,NA
2.662140921,-0.248635347,NA
-0.230334914,1.862309936,NA
-13.65459392,0.686314125,NA
-13.22947668,2.33997057,NA
5.697424067,0.980821338,NA
7.556666236,1.490421002,NA
1.272090502,0.78111907,NA
-8.289858986,2.942567794,NA
6.954111883,1.980742737,NA
-7.67436396,1.999647973,NA
4.204851494,2.196455509,NA
-18.47003741,0.474731562,NA
6.539336569,1.162587643,NA
9.603995602,8.105414744,LL
2.146294035,2.38847846,LL
6.917312642,6.352252959,LL
-10.4709572,1.75032496,LL
-9.652645205,0.694360652,LL
-10.16016248,2.307980152,LL
-0.26823028,2.758156024,LL
2.692309598,2.551621559,LL
2.713231281,2.397507774,LL
-3.426564928,6.192128931,LL
-8.31602359,1.915336446,LL
11.90725068,1.339192877,LL
2.432474101,0.365920071,LL
-8.309333667,0.523429381,LL
11.6939337,1.849592549,LL
9.281684343,4.466807948,LL
10.99239246,2.678577083,LL
16.09463517,2.445918253,LL
10.0708123,0.169957425,LL
6.270023317,2.233992425,LL
8.162869052,3.114000356,LL
7.741121325,2.479100837,LL
-6.67788229,2.378636711,LL
-7.505219394,3.170853371,LL
9.415690932,2.322334347,LL
11.03503365,2.411629525,LL
-4.872244908,1.351192358,LL
4.717522088,3.279599907,LL
-6.644394807,1.945051297,LL
13.99860502,2.208740119,LL
9.020538906,1.389452886,LL
-2.830614139,0.422447241,LL
17.22872196,1.754852481,LL
5.163006619,3.4221079,LL
10.58070121,2.72550065,LL
-13.20222805,1.178693766,LL
8.219051431,1.569540994,LL
-3.60161607,1.952684587,LL
9.282081345,6.587151136,LL
4.886301369,1.00016072,LL
9.073768769,4.851792226,LL
7.864571718,1.327991301,LL
7.669960547,1.476467045,LL
9.396478134,1.512849439,LL
6.464699537,1.610114555,LL
-6.861317728,0.538188411,LL
9.916666661,3.967599012,LL
-15.46997638,0.152003268,LL
-15.62585276,1.43613924,LL
-12.94302653,-0.093658011,LL
2.986222102,0.906732176,LL
4.059045773,0.613443109,LL
-6.02000833,4.037446798,LL
